"ID universel"	"ID RNE"	"ID Assemblee"	"Nom elu"	"Prenom elu"	"Date naissance"	"Date deces"	"Code sexe"	"Nationalite elu"	"Commune de naissance"	"Departement de naissance"	"Pays de naissance"	"Code profession"	"Libelle profession"
"RNE_1040653"	"1040653"	"PA720386"	"DI FILIPPO"	"FABIEN"	1986-08-23	NA	"M"	"FRANCAISE"	"SARREBOURG"	"MOSELLE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519805"	"1519805"	"PA720394"	"GRIES TRISSE"	"NICOLE"	1963-06-29	NA	"F"	"FRANCAISE"	"SARREGUEMINES"	"MOSELLE"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_1369223"	"1369223"	"PA720402"	"PALUSZKIEWICZ"	"XAVIER"	1972-12-13	NA	"M"	"FRANCAISE"	"VILLERUPT"	"MEURTHE ET MOSELLE"	"FRANCE"	NA	"EMPLOYES ADMINISTRATIFS D ENTREPRISE"
"RNE_1519808"	"1519808"	"PA720414"	"PERROT"	"PATRICE"	1964-02-24	NA	"M"	"FRANCAISE"	"DECIZE"	"NIEVRE"	"FRANCE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
"RNE_1519809"	"1519809"	"PA720422"	"QUATENNENS"	"ADRIEN"	1990-05-23	NA	"M"	"FRANCAISE"	"LILLE"	"NORD"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES ADMINISTRATIVES ET COMMERCIALES DES ENTREPRISES"
"RNE_1519810"	"1519810"	"PA720430"	"BERNALICIS"	"UGO"	1989-09-25	NA	"M"	"FRANCAISE"	"ARRAS"	"PAS DE CALAIS"	"FRANCE"	NA	"EMPLOYES DE LA FONCTION PUBLIQUE"
"RNE_0064459"	"64459"	"PA720438"	"DI POMPEO"	"CHRISTOPHE"	1964-07-15	NA	"M"	"FRANCAISE"	"HAUTMONT"	"NORD"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519811"	"1519811"	"PA720446"	"LISO"	"BRIGITTE"	1959-07-29	NA	"F"	"FRANCAISE"	"LILLE"	"NORD"	"FRANCE"	NA	"COMMERCANTS ET ASSIMILES"
"RNE_1519818"	"1519818"	"PA720454"	"HOUBRON"	"DIMITRI"	1991-02-12	NA	"M"	"FRANCAISE"	"ROUBAIX"	"NORD"	"FRANCE"	NA	"EMPLOYES DE LA FONCTION PUBLIQUE"
"RNE_0002034"	"2034"	"PA720468"	"CHENU"	"SEBASTIEN"	1973-04-13	NA	"M"	"FRANCAISE"	"BEAUVAIS"	"OISE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519812"	"1519812"	"PA720480"	"LECOCQ"	"CHARLOTTE"	1977-07-17	NA	"F"	"FRANCAISE"	"POINTE A PITRE"	"GUADELOUPE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1389992"	"1389992"	"PA720492"	"OSSON"	"CATHERINE"	1974-02-07	NA	"F"	"FRANCAISE"	"CROIX"	"NORD"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519813"	"1519813"	"PA720500"	"PETIT"	"VALERIE"	1976-06-23	NA	"F"	"FRANCAISE"	"MEAUX"	"SEINE ET MARNE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519814"	"1519814"	"PA720512"	"PIETRASZEWSKI"	"LAURENT"	1966-11-19	NA	"M"	"FRANCAISE"	"SAINT DENIS"	"SEINE SAINT DENIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"ASN_0720516"	NA	"PA720516"	"MORLIGHEM"	"FLORENCE"	1970-04-10	NA	"F"	"FRANCAISE"	"ROUBAIX"	"NORD"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519815"	"1519815"	"PA720520"	"CATTELOT"	"ANNE LAURE"	1988-10-25	NA	"F"	"FRANCAISE"	"MAUBEUGE"	"NORD"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519816"	"1519816"	"PA720538"	"DE TEMMERMAN"	"JENNIFER"	1977-02-16	NA	"F"	"FRANCAISE"	"VALENCIENNES"	"NORD"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0152175"	"152175"	"PA720546"	"BRUNEEL"	"ALAIN"	1952-03-07	NA	"M"	"FRANCAISE"	"TOURCOING"	"NORD"	"FRANCE"	NA	"ANCIENS CADRES ET PROFESSIONS INTERMEDIAIRES"
"RNE_0398216"	"398216"	"PA720552"	"RAUCH"	"ISABELLE"	1968-08-10	NA	"F"	"FRANCAISE"	"VILLERS SEMEUSE"	"ARDENNES"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519807"	"1519807"	"PA720560"	"GOULET"	"PERRINE"	1978-03-19	NA	"F"	"FRANCAISE"	"NEVERS"	"NIEVRE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519819"	"1519819"	"PA720568"	"THILL"	"AGNES"	1964-06-02	NA	"F"	"FRANCAISE"	"PARIS 14EME"	"PARIS"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_0086406"	"86406"	"PA720576"	"BOIS"	"PASCAL"	1959-12-03	NA	"M"	"FRANCAISE"	"PARIS"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519820"	"1519820"	"PA720586"	"VATIN"	"PIERRE"	1967-08-21	NA	"M"	"FRANCAISE"	"SAINT QUENTIN"	"AISNE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519822"	"1519822"	"PA720590"	"POTTERIE"	"BENOIT"	1967-07-23	NA	"M"	"FRANCAISE"	"CALAIS"	"PAS DE CALAIS"	"FRANCE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
"RNE_1509685"	"1509685"	"PA720598"	"DEPREZ AUDEBERT"	"MARGUERITE"	1952-05-17	NA	"F"	"FRANCAISE"	"BETHUNE"	"PAS DE CALAIS"	"FRANCE"	NA	"ANCIENS ARTISANS COMMERCANTS CHEFS D ENTREPRISE"
"RNE_1400007"	"1400007"	"PA720606"	"PAJOT"	"LUDOVIC"	1993-11-18	NA	"M"	"FRANCAISE"	"BEUVRY"	"PAS DE CALAIS"	"FRANCE"	NA	"SANS PROFESSION DECLAREE"
"RNE_0834072"	"834072"	"PA720614"	"LE PEN"	"MARINE"	1968-08-05	NA	"F"	"FRANCAISE"	"NEUILLY SUR SEINE"	"HAUTS DE SEINE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519821"	"1519821"	"PA720622"	"BUREAU BONNARD"	"CAROLE"	1965-08-09	NA	"F"	"FRANCAISE"	"LA FERE"	"AISNE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1056012"	"1056012"	"PA720630"	"MINOT"	"MAXIME"	1987-07-20	NA	"M"	"FRANCAISE"	"CLERMONT DE L OISE"	"OISE"	"FRANCE"	NA	"EMPLOYES ADMINISTRATIFS D ENTREPRISE"
"RNE_0000910"	"910"	"PA267743"	"COURTIAL"	"EDOUARD"	1973-06-28	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_1182292"	"1182292"	"PA720644"	"NURY"	"JEROME"	1972-08-25	NA	"M"	"FRANCAISE"	"VALENCE"	"DROME"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0870132"	"870132"	"PA720652"	"DUVERGE"	"BRUNO"	1957-04-03	NA	"M"	"FRANCAISE"	"CAMBRAI"	"NORD"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1063506"	"1063506"	"PA720664"	"EVRARD"	"JOSE"	1945-07-17	NA	"M"	"FRANCAISE"	"CAUCHY A LA TOUR"	"PAS DE CALAIS"	"FRANCE"	NA	"ANCIENS EMPLOYES ET OUVRIERS"
"RNE_1403474"	"1403474"	"PA720684"	"DUMONT"	"PIERRE HENRI"	1987-10-07	NA	"M"	"FRANCAISE"	"GRANDE SYNTHE"	"NORD"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1388709"	"1388709"	"PA720692"	"ROUSSEL"	"FABIEN"	1969-04-16	NA	"M"	"FRANCAISE"	"BETHUNE"	"PAS DE CALAIS"	"FRANCE"	NA	"EMPLOYES DE LA FONCTION PUBLIQUE"
"RNE_1053526"	"1053526"	"PA720696"	"DESCAMPS"	"BEATRICE"	1961-04-24	NA	"F"	"FRANCAISE"	"VALENCIENNES"	"NORD"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_1181136"	"1181136"	"PA720704"	"VICHNIEVSKY"	"LAURENCE"	1955-02-05	NA	"F"	"FRANCAISE"	"BOULOGNE BILLANCOURT"	"HAUTS DE SEINE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1185762"	"1185762"	"PA720720"	"POUEYTO"	"JOSY"	1954-01-13	NA	"F"	"FRANCAISE"	"PARIS 4EME"	"PARIS"	"FRANCE"	NA	"ANCIENS CADRES ET PROFESSIONS INTERMEDIAIRES"
"RNE_0171964"	"171964"	"PA720728"	"MATTEI"	"JEAN PAUL"	1954-03-21	NA	"M"	"FRANCAISE"	"SAARBURG"	NA	"ALLEMAGNE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519825"	"1519825"	"PA720738"	"MICHELS"	"THIERRY"	1960-08-27	NA	"M"	"FRANCAISE"	"STRASBOURG"	"BAS RHIN"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1084250"	"1084250"	"PA720746"	"WASERMAN"	"SYLVAIN"	1967-12-08	NA	"M"	"FRANCAISE"	"PARIS 07"	"PARIS"	"FRANCE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
"RNE_1519826"	"1519826"	"PA720754"	"STUDER"	"BRUNO"	1978-06-18	NA	"M"	"FRANCAISE"	"COLMAR"	"HAUT RHIN"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0764898"	"764898"	"PA720764"	"LASSERRE DAVID"	"FLORENCE"	1974-06-29	NA	"F"	"FRANCAISE"	"BAYONNE"	"PYRENEES ATLANTIQUES"	"FRANCE"	NA	"EMPLOYES ADMINISTRATIFS D ENTREPRISE"
"RNE_0172057"	"172057"	"PA720772"	"BRU"	"VINCENT"	1955-04-29	NA	"M"	"FRANCAISE"	"BAYONNE"	"PYRENEES ATLANTIQUES"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0219168"	"219168"	"PA720780"	"SEMPASTOUS"	"JEAN BERNARD"	1964-08-05	NA	"M"	"FRANCAISE"	"BAGNERES DE BIGORRE"	"HAUTES PYRENEES"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1178027"	"1178027"	"PA720790"	"GRAU"	"ROMAIN"	1974-06-21	NA	"M"	"FRANCAISE"	"PERPIGNAN"	"PYRENEES ORIENTALES"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0046978"	"46978"	"PA720798"	"ALIOT"	"LOUIS"	1969-09-04	NA	"M"	"FRANCAISE"	"TOULOUSE"	"HAUTE GARONNE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1183415"	"1183415"	"PA720806"	"GAYTE"	"LAURENCE"	1965-09-25	NA	"F"	"FRANCAISE"	"PARIS 13EME"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519824"	"1519824"	"PA720814"	"CAZENOVE"	"SEBASTIEN"	1976-12-28	NA	"M"	"FRANCAISE"	"PERPIGNAN"	"PYRENEES ORIENTALES"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES ADMINISTRATIVES ET COMMERCIALES DES ENTREPRISES"
"RNE_0830826"	"830826"	"PA720822"	"BILDE"	"BRUNO"	1976-09-22	NA	"M"	"FRANCAISE"	"LAXOU"	"MEURTHE ET MOSELLE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519823"	"1519823"	"PA720830"	"THOMAS"	"VALERIE"	1968-01-21	NA	"F"	"FRANCAISE"	"DESERTINES"	"ALLIER"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519895"	"1519895"	"PA720846"	"LACHAUD"	"BASTIEN"	1980-08-05	NA	"M"	"FRANCAISE"	"VITRY SUR SEINE"	"VAL DE MARNE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0467641"	"467641"	"PA720854"	"TESTE"	"STEPHANE"	1968-05-10	NA	"M"	"FRANCAISE"	"AULNAY SOUS BOIS"	"SEINE SAINT DENIS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519898"	"1519898"	"PA720862"	"DESCROZAILLE"	"FREDERIC"	1967-04-16	NA	"M"	"FRANCAISE"	"NEUILLY SUR SEINE"	"HAUTS DE SEINE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519899"	"1519899"	"PA720870"	"MBAYE"	"JEAN FRANCOIS"	1979-01-01	NA	"M"	"FRANCAISE"	"DAKAR"	NA	"SENEGAL"	NA	"EMPLOYES DE LA FONCTION PUBLIQUE"
"RNE_1519900"	"1519900"	"PA720878"	"SAINT MARTIN"	"LAURENT"	1985-06-22	NA	"M"	"FRANCAISE"	"TOULOUSE"	"HAUTE GARONNE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519901"	"1519901"	"PA720892"	"PANOT"	"MATHILDE"	1989-01-15	NA	"F"	"FRANCAISE"	"TOURS"	"INDRE ET LOIRE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519903"	"1519903"	"PA720900"	"RILHAC"	"CECILE"	1974-04-21	NA	"F"	"FRANCAISE"	"PARIS 15"	"PARIS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519904"	"1519904"	"PA720908"	"MOUTCHOU"	"NAIMA"	1980-11-04	NA	"F"	"FRANCAISE"	"ERMONT"	"VAL D OISE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1519905"	"1519905"	"PA720916"	"LAZAAR"	"FIONA"	1985-09-19	NA	"F"	"FRANCAISE"	NA	"VAL D OISE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1498510"	"1498510"	"PA720924"	"ELIMAS"	"NATHALIE"	1973-06-05	NA	"F"	"FRANCAISE"	"BEAUVAIS"	"OISE"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_1161577"	"1161577"	"PA720932"	"DA SILVA"	"DOMINIQUE"	1968-06-30	NA	"M"	"FRANCAISE"	"L ISLE ADAM"	"VAL D OISE"	"FRANCE"	NA	"COMMERCANTS ET ASSIMILES"
"RNE_1519906"	"1519906"	"PA720944"	"PARK"	"ZIVKA"	1985-01-22	NA	"F"	"FRANCAISE"	"AUBERVILLIERS"	"SEINE SAINT DENIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519907"	"1519907"	"PA720952"	"TACHE"	"AURELIEN"	1984-05-26	NA	"M"	"FRANCAISE"	"NIORT"	"DEUX SEVRES"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1198720"	"1198720"	"PA720960"	"SERVA"	"OLIVIER"	1974-06-21	NA	"M"	"FRANCAISE"	"POINTE A PITRE "	"GUADELOUPE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0870537"	"870537"	"PA720968"	"BENIN"	"JUSTINE"	1975-03-12	NA	"F"	"FRANCAISE"	"ABYMES"	"GUADELOUPE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0870404"	"870404"	"PA720976"	"MATHIASIN"	"MAX"	1956-02-24	NA	"M"	"FRANCAISE"	"DESHAIES"	"GUADELOUPE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0557564"	"557564"	"PA720988"	"MANIN"	"JOSETTE CAMILLE"	1950-03-16	NA	"F"	"FRANCAISE"	"LAMENTIN"	"MARTINIQUE"	"FRANCE"	NA	"ANCIENS CADRES ET PROFESSIONS INTERMEDIAIRES"
"RNE_1519713"	"1519713"	"PA720996"	"EL GUERRAB"	"M JID"	1983-04-25	NA	"M"	"FRANCAISE"	"AURILLAC"	"CANTAL"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519714"	"1519714"	"PA721004"	"LAKRAFI"	"AMAL AMELIA"	1978-03-20	NA	"F"	"FRANCAISE"	"CASABLANCA"	NA	"MAROC"	NA	"COMMERCANTS ET ASSIMILES"
"RNE_0824712"	"824712"	"PA721012"	"MONDESIR KECLARD"	"MANUELA"	1971-05-06	NA	"F"	"FRANCAISE"	"LE LAMENTIN"	"MARTINIQUE"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_1519715"	"1519715"	"PA721024"	"GENETET"	"ANNE"	1963-04-20	NA	"F"	"FRANCAISE"	"NEUILLY SUR SEINE"	"PARIS"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1509529"	"1509529"	"PA721036"	"ADAM"	"LENAICK"	1992-02-19	NA	"M"	"FRANCAISE"	"SAINT LAURENT DU MARONI"	"GUYANE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1509536"	"1509536"	"PA721046"	"BASSIRE"	"NATHALIE"	1968-01-22	NA	"F"	"FRANCAISE"	"SAINT PIERRE"	"LA REUNION"	"FRANCE"	NA	"ANCIENS CADRES ET PROFESSIONS INTERMEDIAIRES"
"RNE_0872544"	"872544"	"PA721054"	"LORION"	"DAVID"	1964-10-15	NA	"M"	"FRANCAISE"	"SAINT PIERRE"	"LA REUNION"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0871964"	"871964"	"PA721062"	"RATENON"	"JEAN HUGUES"	1967-06-25	NA	"M"	"FRANCAISE"	"SAINT BENOIT"	"LA REUNION"	"FRANCE"	NA	"EMPLOYES DE COMMERCE"
"RNE_1180659"	"1180659"	"PA721070"	"RAMASSAMY"	"NADIA"	1961-05-17	NA	"F"	"FRANCAISE"	"SAINTE CLOTILDE"	"LA REUNION"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_1201896"	"1201896"	"PA721094"	"DUNOYER"	"PHILIPPE"	1968-01-11	NA	"M"	"FRANCAISE"	"NOUMEA"	"NOUVELLE CALEDONIE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1202443"	"1202443"	"PA721110"	"SANQUER"	"NICOLE"	1972-06-16	NA	"F"	"FRANCAISE"	"PAPEETE"	NA	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1202251"	"1202251"	"PA721118"	"BROTHERSON"	"MOETAI"	1969-10-22	NA	"M"	"FRANCAISE"	"PAPEETE"	"POLYNESIE FRANCAISE"	"FRANCE"	NA	"SANS PROFESSION DECLAREE"
"RNE_1519705"	"1519705"	"PA721126"	"GUION FIRMIN"	"CLAIRE"	1957-09-06	NA	"F"	"FRANCAISE"	"SAINT MARTIN"	"SAINT MARTIN SAINT BARTHELEMY"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519706"	"1519706"	"PA721134"	"LESCURE"	"ROLAND"	1966-11-26	NA	"M"	"FRANCAISE"	"PARIS 11EME"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519707"	"1519707"	"PA721142"	"FORTEZA"	"PAULA"	1986-08-08	NA	"F"	"FRANCAISE"	"PARIS"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1519708"	"1519708"	"PA721150"	"HOLROYD"	"ALEXANDRE"	1987-05-17	NA	"M"	"FRANCAISE"	"BALE"	NA	"SUISSE"	NA	"ANCIENS CADRES ET PROFESSIONS INTERMEDIAIRES"
"RNE_1519709"	"1519709"	"PA721158"	"ANGLADE"	"PIEYRE ALEXANDRE"	1986-11-02	NA	"M"	"FRANCAISE"	"PARIS 16"	"PARIS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519710"	"1519710"	"PA721166"	"CAZEBONNE"	"SAMANTHA"	1971-08-10	NA	"F"	"FRANCAISE"	"LA ROCHELLE"	"CHARENTE MARITIME"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519711"	"1519711"	"PA721174"	"SON FORGET"	"JOACHIM"	1983-04-15	NA	"M"	"FRANCAISE"	"SEOUL"	NA	"COREE DU SUD"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519712"	"1519712"	"PA721182"	"PETIT"	"FREDERIC"	1961-02-10	NA	"M"	"FRANCAISE"	"MARSEILLE"	"BOUCHES DU RHONE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1509552"	"1509552"	"PA721194"	"DUMAS"	"FREDERIQUE"	1963-05-18	NA	"F"	"FRANCAISE"	"PARIS 20EME"	"PARIS"	"FRANCE"	NA	"COMMERCANTS ET ASSIMILES"
"RNE_1180678"	"1180678"	"PA721202"	"COQUEREL"	"ERIC"	1958-12-30	NA	"M"	"FRANCAISE"	"COURBEVOIE"	"HAUTS DE SEINE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0352807"	"352807"	"PA721210"	"CORBIERE"	"ALEXIS"	1968-08-17	NA	"M"	"FRANCAISE"	"BEZIERS"	"HERAULT"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519896"	"1519896"	"PA721218"	"CHARRIERE"	"SYLVIE"	1961-05-15	NA	"F"	"FRANCAISE"	"MONTREUIL SOUS BOIS"	"SEINE SAINT DENIS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1519897"	"1519897"	"PA721226"	"RUBIN"	"SABINE"	1960-08-13	NA	"F"	"FRANCAISE"	"PARIS"	"PARIS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1497294"	"1497294"	"PA721234"	"PETIT"	"MAUD"	1971-11-15	NA	"F"	"FRANCAISE"	"PARIS"	"PARIS"	"FRANCE"	NA	"CONTREMAITRES AGENTS DE MAITRISE"
"RNE_1519902"	"1519902"	"PA721246"	"GAILLOT"	"ALBANE"	1971-07-07	NA	"F"	"FRANCAISE"	"PARIS 13"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_0856395"	"856395"	"PA721254"	"MULLER QUOY"	"ISABELLE"	1967-11-08	NA	"F"	"FRANCAISE"	"AGEN"	"LOT ET GARONNE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0833904"	"833904"	"PA721262"	"VUILLETET"	"GUILLAUME"	1967-06-20	NA	"M"	"FRANCAISE"	"BEAUVAIS"	"OISE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1158295"	"1158295"	"PA721270"	"PEU"	"STEPHANE"	1962-07-24	NA	"M"	"FRANCAISE"	"PAU"	"PYRENEES ATLANTIQUES"	"FRANCE"	NA	"EMPLOYES ADMINISTRATIFS D ENTREPRISE"
"RNE_1519894"	"1519894"	"PA721278"	"ANATO"	"PATRICE"	1976-03-14	NA	"M"	"FRANCAISE"	"LOME"	NA	"TOGO"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0859997"	"859997"	"PA721286"	"RAMADIER"	"ALAIN"	1958-07-08	NA	"M"	"FRANCAISE"	"PARIS"	"PARIS"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_1517818"	"1517818"	"PA721296"	"GOUFFIER CHA"	"GUILLAUME"	1986-02-01	NA	"M"	"FRANCAISE"	"BEAUVAIS"	"OISE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1426803"	"1426803"	"PA721314"	"SCHELLENBERGER"	"RAPHAEL"	1990-02-14	NA	"M"	"FRANCAISE"	"MULHOUSE"	"HAUT RHIN"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1088554"	"1088554"	"PA721328"	"BRUGNERA"	"ANNE"	1970-11-28	NA	"F"	"FRANCAISE"	"VERSAILLES"	"YVELINES"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_1429360"	"1429360"	"PA721336"	"BROCARD"	"BLANDINE"	1981-11-03	NA	"F"	"FRANCAISE"	"STRASBOURG"	"BAS RHIN"	"FRANCE"	NA	"EMPLOYES ADMINISTRATIFS D ENTREPRISE"
"RNE_1519830"	"1519830"	"PA721344"	"BONNELL"	"BRUNO"	1958-10-06	NA	"M"	"FRANCAISE"	"ALGER"	NA	"ALGERIE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
"RNE_1089118"	"1089118"	"PA721352"	"CAZARIAN"	"DANIELE"	1965-08-31	NA	"F"	"FRANCAISE"	"LYON 7EME "	"RHONE"	"FRANCE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
